Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2017,612,109641,109641,454-458 Victoria Parade,East Melbourne,Residential,5,144.9867755,-37.80992952,"(-37.80992952, 144.9867755)"
2017,861,106068,106068,22-28 Little Park Street,South Yarra,Residential,2,144.9812399,-37.83642238,"(-37.83642238, 144.9812399)"
2017,910,102440,102440,12 Degraves Street,Parkville,Residential,1,144.9575244,-37.79339763,"(-37.79339763, 144.9575244)"
2017,206,102586,102586,34 Dorrit Street,Carlton,Residential,1,144.9664996,-37.79977247,"(-37.79977247, 144.9664996)"
2017,427,558177,558177,160 Adderley Street,West Melbourne (Residential),Residential,1,144.9467698,-37.80933103,"(-37.80933103, 144.9467698)"
2017,802,589479,589479,25-29 Queens Bridge Street,Southbank,Commercial,54,144.9615617,-37.82258464,"(-37.82258464, 144.9615617)"
2017,514,108828,108828,15 Southey Street,Kensington,Residential,2,144.9309472,-37.79815503,"(-37.79815503, 144.9309472)"
2017,256,101268,101268,100-102 Bouverie Street,Carlton,Private,20,144.9621315,-37.80406892,"(-37.80406892, 144.9621315)"
2017,434,110127,110127,456-460 William Street,West Melbourne (Residential),Residential,12,144.9544378,-37.80673627,"(-37.80673627, 144.9544378)"
2017,255,101604,101604,121-131 Cardigan Street,Carlton,Private,30,144.9644121,-37.80363395,"(-37.80363395, 144.9644121)"
2017,854,109903,109903,318 Walsh Street,South Yarra,Residential,7,144.9866508,-37.83029769,"(-37.83029769, 144.9866508)"
2017,864,101280,101280,27-29 Bromby Street,South Yarra,Residential,5,144.9773914,-37.83533237,"(-37.83533237, 144.9773914)"
2017,860,107410,107410,50-52 Park Street,South Yarra,Residential,1,144.9823287,-37.83651868,"(-37.83651868, 144.9823287)"
2017,254,105907,105907,16-20 Little Cardigan Street,Carlton,Residential,4,144.9654455,-37.80431773,"(-37.80431773, 144.9654455)"
2017,748,110434,110434,10-16 Dorcas Street,Southbank,Private,47,144.9699218,-37.82992121,"(-37.82992121, 144.9699218)"
2017,96,606672,105490,414-418 Swanston Street,Melbourne (CBD),Private,2,144.9645504,-37.80818365,"(-37.80818365, 144.9645504)"
2017,923,104139,104139,176 Gatehouse Street,Parkville,Residential,2,144.9558998,-37.7932268,"(-37.7932268, 144.9558998)"
2017,562,104128,104128,19 Gatehouse Drive,Kensington,Residential,1,144.9199608,-37.7917878,"(-37.7917878, 144.9199608)"
2017,216,102724,102724,304-308 Drummond Street,Carlton,Private,3,144.9690748,-37.79864443,"(-37.79864443, 144.9690748)"
2017,333,107977,107977,604 Queensberry Street,North Melbourne,Residential,1,144.9473102,-37.80254624,"(-37.80254624, 144.9473102)"
2017,352,101809,101809,45 Chapman Street,North Melbourne,Residential,1,144.9487805,-37.79702204,"(-37.79702204, 144.9487805)"
2017,748,108658,108658,312-318 St Kilda Road,Southbank,Private,28,144.9707073,-37.82912559,"(-37.82912559, 144.9707073)"
2017,616,104343,104343,181-189 Gipps Street,East Melbourne,Residential,2,144.9844704,-37.81317641,"(-37.81317641, 144.9844704)"
2017,602,100330,100330,41 Albert Street,East Melbourne,Residential,2,144.9895178,-37.8114177,"(-37.8114177, 144.9895178)"
2017,527,573421,573421,84 Newton Street,Kensington,Residential,1,144.9238068,-37.79560159,"(-37.79560159, 144.9238068)"
2017,251,108158,108158,107-123 Rathdowne Street,Carlton,Residential,80,144.9687861,-37.80418553,"(-37.80418553, 144.9687861)"
2017,538,103643,103643,47-49 Fairbairn Drive,Kensington,Residential,1,144.9193918,-37.79620708,"(-37.79620708, 144.9193918)"
2017,614,107642,107642,147-163 Powlett Street,East Melbourne,Residential,16,144.9856262,-37.81147181,"(-37.81147181, 144.9856262)"
2017,864,101289,101289,71-73 Bromby Street,South Yarra,Residential,2,144.9759045,-37.83508376,"(-37.83508376, 144.9759045)"
2017,790,589983,589983,11-25 Sabre Drive,Port Melbourne,Private,97,144.9067154,-37.82651579,"(-37.82651579, 144.9067154)"
2017,927,106409,106409,117-119 Manningham Street,Parkville,Residential,21,144.9405666,-37.7841513,"(-37.7841513, 144.9405666)"
2017,21,105296,105296,43-61 King Street,Melbourne (CBD),Private,60,144.9565515,-37.81921719,"(-37.81921719, 144.9565515)"
2017,538,570814,570814,17 Goldsbrough Walk,Kensington,Residential,1,144.919043,-37.7968699,"(-37.7968699, 144.919043)"
2017,862,106625,106625,41 Millswyn Street,South Yarra,Residential,2,144.9798226,-37.8363917,"(-37.8363917, 144.9798226)"
2017,214,103135,103135,190 Elgin Street,Carlton,Private,1,144.9682255,-37.79698714,"(-37.79698714, 144.9682255)"
2017,730,110402,110402,344 City Road,Southbank,Private,22,144.9571386,-37.82797218,"(-37.82797218, 144.9571386)"
2017,526,105238,105238,68-70 Kensington Road,Kensington,Residential,1,144.9250432,-37.79535561,"(-37.79535561, 144.9250432)"
2017,862,104916,104916,62-64 Hope Street,South Yarra,Residential,1,144.9795552,-37.83592689,"(-37.83592689, 144.9795552)"
2017,265,109845,109845,110-120 Victoria Street,Carlton,Private,265,144.9638907,-37.80601034,"(-37.80601034, 144.9638907)"
2017,518,107050,107050,127 Ormond Street,Kensington,Residential,2,144.9267122,-37.79920349,"(-37.79920349, 144.9267122)"
2017,432,101966,101966,30-44 Chetwynd Street,West Melbourne (Residential),Residential,81,144.9523854,-37.80708118,"(-37.80708118, 144.9523854)"
2017,251,102774,102774,18-40 Queensberry Street,Carlton,Private,23,144.9682868,-37.80482036,"(-37.80482036, 144.9682868)"
2017,605,104301,104301,16-18 George Street,East Melbourne,Residential,1,144.989737,-37.8154895,"(-37.8154895, 144.989737)"
2017,606,104104,104104,9-11 Garden Avenue,East Melbourne,Private,4,144.9885541,-37.81608167,"(-37.81608167, 144.9885541)"
2017,439,109940,109940,23 Walsh Street,West Melbourne (Residential),Private,2,144.9537777,-37.80832321,"(-37.80832321, 144.9537777)"
2017,729,110476,110476,72-80 Haig Street,Southbank,Commercial,200,144.9556127,-37.82790415,"(-37.82790415, 144.9556127)"
2017,104,103229,103229,453-459 Elizabeth Street,Melbourne (CBD),Residential,7,144.960166,-37.80845845,"(-37.80845845, 144.960166)"
2017,520,624169,624169,70 Derby Street,Kensington,Residential,6,144.9278075,-37.7975347,"(-37.7975347, 144.9278075)"
2017,218,104476,104476,52-56 Grattan Street,Carlton,Residential,2,144.967766,-37.80051485,"(-37.80051485, 144.967766)"
2017,560,109185,109185,151-153 Stockmans Way,Kensington,Residential,2,144.9185336,-37.79282452,"(-37.79282452, 144.9185336)"
2017,337,111378,111378,79-81 Munster Terrace,North Melbourne,Private,4,144.9423753,-37.80169633,"(-37.80169633, 144.9423753)"
2017,544,556078,556078,105 Westbourne Road,Kensington,Residential,1,144.920512,-37.79429769,"(-37.79429769, 144.920512)"
2017,1109,601814,601814,387-395 Docklands Drive,Docklands,Commercial,75,144.9408371,-37.81401983,"(-37.81401983, 144.9408371)"
2017,2512,617805,617805,40 Export Lane,Kensington,Residential,5,144.924349,-37.79027367,"(-37.79027367, 144.924349)"
2017,786,602739,110589,10 Phillip Court,Port Melbourne,Private,18,144.920988,-37.82600955,"(-37.82600955, 144.920988)"
2017,908,108496,108496,197-259 Royal Parade,Parkville,Residential,2,144.958117,-37.78859465,"(-37.78859465, 144.958117)"
2017,336,106801,106801,84 Munster Terrace,North Melbourne,Residential,1,144.9431458,-37.80131891,"(-37.80131891, 144.9431458)"
2017,2507,618198,618198,385-389 Racecourse Road,Kensington,Residential,3,144.9276288,-37.7882357,"(-37.7882357, 144.9276288)"
2017,860,109518,109518,100W-104W Toorak Road,South Yarra,Residential,6,144.9821227,-37.83752912,"(-37.83752912, 144.9821227)"
2017,356,101957,101957,122 Chetwynd Street,North Melbourne,Residential,1,144.9527051,-37.8048547,"(-37.8048547, 144.9527051)"
2017,255,110803,110803,4-6 Gibbons Place,Carlton,Residential,2,144.9644633,-37.80390882,"(-37.80390882, 144.9644633)"
2017,203,103048,103048,1 Elgin Place,Carlton,Residential,1,144.9651863,-37.79651216,"(-37.79651216, 144.9651863)"
2017,618,104260,104260,201 George Street,East Melbourne,Residential,2,144.9837003,-37.81536297,"(-37.81536297, 144.9837003)"
2017,219,102731,102731,262-276 Drummond Street,Carlton,Residential,62,144.9691326,-37.7998129,"(-37.7998129, 144.9691326)"
2017,602,104873,104873,1233 Hoddle Street,East Melbourne,Residential,1,144.9904947,-37.81167138,"(-37.81167138, 144.9904947)"
2017,603,102403,102403,24-26 Darling Street,East Melbourne,Residential,2,144.9900637,-37.8128917,"(-37.8128917, 144.9900637)"
2017,434,110134,110134,436 William Street,West Melbourne (Residential),Residential,1,144.9546296,-37.80720296,"(-37.80720296, 144.9546296)"
2017,558,104072,104072,33 Francis Lane,Kensington,Residential,1,144.9186281,-37.79376351,"(-37.79376351, 144.9186281)"
2017,772,633674,633674,13-33 Hartley Street,Docklands,Private,100,144.9407871,-37.82487416,"(-37.82487416, 144.9407871)"
2017,255,101600,101600,111 Cardigan Street,Carlton,Residential,1,144.9645604,-37.80404849,"(-37.80404849, 144.9645604)"
2017,514,100971,100971,296-298 Bellair Street,Kensington,Residential,1,144.9311577,-37.79761441,"(-37.79761441, 144.9311577)"
2017,917,103763,103763,11 Fitzgibbon Street,Parkville,Residential,1,144.9563263,-37.79642969,"(-37.79642969, 144.9563263)"
2017,228,107710,107710,89 Princes Street,Carlton,Residential,2,144.9726076,-37.79295949,"(-37.79295949, 144.9726076)"
2017,559,580965,580965,196 Stockmans Way,Kensington,Residential,1,144.9172581,-37.79324548,"(-37.79324548, 144.9172581)"
2017,303,102882,102882,496-498 Dryburgh Street,North Melbourne,Residential,1,144.9455478,-37.79311688,"(-37.79311688, 144.9455478)"
2017,207,109551,109551,35 Tyne Street,Carlton,Residential,1,144.9663396,-37.79799734,"(-37.79799734, 144.9663396)"
2017,559,108812,108812,291-309 Smithfield Road,Kensington,Private,30,144.9187654,-37.79214606,"(-37.79214606, 144.9187654)"
2017,538,103649,103649,71-73 Fairbairn Drive,Kensington,Residential,1,144.9197854,-37.79663788,"(-37.79663788, 144.9197854)"
2017,773,627716,627716,38 South Wharf Drive,Docklands,Residential,2,144.9390232,-37.82259063,"(-37.82259063, 144.9390232)"
2017,219,108179,108179,297 Rathdowne Street,Carlton,Private,2,144.969822,-37.79977635,"(-37.79977635, 144.969822)"
2017,314,100512,100512,300 Arden Street,North Melbourne,Private,6,144.9380702,-37.79928029,"(-37.79928029, 144.9380702)"
2017,526,108275,108275,1 The Ridgeway,Kensington,Residential,1,144.926785,-37.79393619,"(-37.79393619, 144.926785)"
2017,227,101884,101884,14 Charles Street,Carlton,Residential,1,144.9728236,-37.7945158,"(-37.7945158, 144.9728236)"
2017,535,564969,564969,162 Newman Street,Kensington,Residential,2,144.9231418,-37.7945623,"(-37.7945623, 144.9231418)"
2017,656,109982,109982,81-85 Wellington Parade South,East Melbourne,Residential,3,144.9815667,-37.81698548,"(-37.81698548, 144.9815667)"
2017,861,106658,106658,70-72 Millswyn Street,South Yarra,Residential,1,144.9805968,-37.83569437,"(-37.83569437, 144.9805968)"
2017,2506,618227,618227,14-28 Calwell Street,Kensington,Residential,16,144.9266822,-37.78850379,"(-37.78850379, 144.9266822)"
2017,207,101680,101680,276 Cardigan Street,Carlton,Residential,1,144.9661174,-37.79833987,"(-37.79833987, 144.9661174)"
2017,219,108172,108172,269 Rathdowne Street,Carlton,Residential,1,144.9696531,-37.80040242,"(-37.80040242, 144.9696531)"
2017,2389,624189,624189,32A Mark Street,North Melbourne,Residential,1,144.9406684,-37.79368238,"(-37.79368238, 144.9406684)"
2017,91,105469,105469,460-462 La Trobe Street,West Melbourne (Residential),Residential,2,144.9532643,-37.81239995,"(-37.81239995, 144.9532643)"
2017,206,104470,104470,92-94 Grattan Street,Carlton,Private,2,144.9663268,-37.80042527,"(-37.80042527, 144.9663268)"
2017,564,109180,109180,43-45 Stockmans Way,Kensington,Residential,1,144.9218962,-37.79180788,"(-37.79180788, 144.9218962)"
2017,555,559225,559225,36 Bateman Road,Kensington,Residential,1,144.9180712,-37.79523162,"(-37.79523162, 144.9180712)"
2017,252,111436,111436,17-19 Drummond Place,Carlton,Residential,2,144.9671892,-37.8038639,"(-37.8038639, 144.9671892)"
2017,54,105852,105852,401-405 Little Bourke Street,Melbourne (CBD),Private,12,144.9610348,-37.81403196,"(-37.81403196, 144.9610348)"
2017,773,627701,627701,45 South Wharf Drive,Docklands,Residential,2,144.9384556,-37.8228175,"(-37.8228175, 144.9384556)"
2017,531,111463,111463,14 Sambell Walk,Kensington,Residential,2,144.9213271,-37.79610363,"(-37.79610363, 144.9213271)"
2017,503,618687,109449,51 Bakehouse Road,Kensington,Private,2,144.9303643,-37.79956857,"(-37.79956857, 144.9303643)"
2017,546,110039,110039,29 Westbourne Road,Kensington,Residential,2,144.9232641,-37.79276216,"(-37.79276216, 144.9232641)"
2017,543,110868,110868,1 Matthews Mews,Kensington,Residential,1,144.9208961,-37.79457301,"(-37.79457301, 144.9208961)"
2017,616,104337,104337,159 Gipps Street,East Melbourne,Residential,1,144.9851545,-37.8131384,"(-37.8131384, 144.9851545)"
2017,1107,602858,602858,2-48 Harbour Esplanade,Docklands,Private,30,144.9484725,-37.82183078,"(-37.82183078, 144.9484725)"
2017,857,110186,110186,5-7 Witchwood Close,South Yarra,Residential,2,144.9868986,-37.8337231,"(-37.8337231, 144.9868986)"
2017,915,108469,108469,77-83 Royal Parade,Parkville,Residential,2,144.9576418,-37.79463977,"(-37.79463977, 144.9576418)"
2017,546,110035,110035,21 Westbourne Road,Kensington,Residential,1,144.9235845,-37.79257542,"(-37.79257542, 144.9235845)"
2017,546,100930,100930,44 Bayswater Road,Kensington,Residential,1,144.9237056,-37.79320861,"(-37.79320861, 144.9237056)"
2017,1101,110845,110845,641-679 Collins Street,Docklands,Private,91,144.9530968,-37.81969578,"(-37.81969578, 144.9530968)"
2017,247,107561,107561,54 Pelham Street,Carlton,Residential,2,144.9675303,-37.80266718,"(-37.80266718, 144.9675303)"
2017,332,100655,100655,57 Baillie Street,North Melbourne,Residential,1,144.9462943,-37.80152425,"(-37.80152425, 144.9462943)"
2017,516,109474,109474,42 Tennyson Street,Kensington,Residential,1,144.9298538,-37.79782179,"(-37.79782179, 144.9298538)"
2017,344,103339,103339,9-11 Elm Street,North Melbourne,Residential,2,144.946944,-37.80407223,"(-37.80407223, 144.946944)"
2017,82,110107,110107,269-275 William Street,Melbourne (CBD),Private,7,144.9564474,-37.81270785,"(-37.81270785, 144.9564474)"
2017,720,108627,108627,415-421 St Kilda Road,Melbourne (Remainder),Commercial,88,144.9770428,-37.83774553,"(-37.83774553, 144.9770428)"
2017,857,107826,107826,2-8 Witchwood Close,South Yarra,Residential,12,144.9871037,-37.83348087,"(-37.83348087, 144.9871037)"
2017,613,594750,109643,201 Powlett Street,East Melbourne,Residential,42,144.9856254,-37.81004657,"(-37.81004657, 144.9856254)"
2017,547,110031,110031,13 Westbourne Road,Kensington,Residential,1,144.9240987,-37.79221816,"(-37.79221816, 144.9240987)"
2017,331,100670,100670,2-4 Baillie Street,North Melbourne,Residential,3,144.9477153,-37.80130211,"(-37.80130211, 144.9477153)"
2017,81,106029,106029,536-548 Little Lonsdale Street,Melbourne (CBD),Residential,135,144.9532342,-37.81359291,"(-37.81359291, 144.9532342)"
2017,527,573417,573417,76 Newton Street,Kensington,Residential,1,144.9235724,-37.79573639,"(-37.79573639, 144.9235724)"
2017,247,102655,102655,165 Drummond Street,Carlton,Private,8,144.9676883,-37.80251014,"(-37.80251014, 144.9676883)"
2017,368,100458,100458,7-15 Arden Street,North Melbourne,Private,60,144.9521576,-37.8015803,"(-37.8015803, 144.9521576)"
2017,513,106309,106309,413-427 Macaulay Road,Kensington,Private,6,144.9327735,-37.794995,"(-37.794995, 144.9327735)"
2017,243,109330,109330,743-751 Swanston Street,Carlton,Residential,2,144.9636423,-37.8006201,"(-37.8006201, 144.9636423)"
2017,355,109805,109805,442 Victoria Street,North Melbourne,Residential,2,144.9515076,-37.80507288,"(-37.80507288, 144.9515076)"
2017,568,104226,104226,38 Gilbertson Walk,Kensington,Residential,2,144.9217139,-37.79119248,"(-37.79119248, 144.9217139)"
2017,535,100902,100902,75-77 Bayswater Road,Kensington,Residential,1,144.9227048,-37.79435213,"(-37.79435213, 144.9227048)"
2017,602,108776,108776,138 Simpson Street,East Melbourne,Residential,1,144.9890599,-37.81164385,"(-37.81164385, 144.9890599)"
2017,258,502500,502500,56 Barry Street,Carlton,Residential,2,144.9599631,-37.8027216,"(-37.8027216, 144.9599631)"
2017,2389,624209,624209,9 Wilson Mews,North Melbourne,Residential,1,144.9410823,-37.79350081,"(-37.79350081, 144.9410823)"
2017,561,109204,109204,97 Stockmans Way,Kensington,Residential,1,144.9201581,-37.79245177,"(-37.79245177, 144.9201581)"
2017,76,587670,105749,180 Lonsdale Street,Melbourne (CBD),Private,132,144.9657034,-37.810658,"(-37.810658, 144.9657034)"
2017,562,104598,104598,12-14 Halford Lane,Kensington,Residential,1,144.920568,-37.79138526,"(-37.79138526, 144.920568)"
2017,863,108616,108616,321-369 St Kilda Road,Melbourne (Remainder),Private,200,144.9763157,-37.83406309,"(-37.83406309, 144.9763157)"
2017,420,104715,104715,33 Hawke Street,West Melbourne (Residential),Residential,1,144.9483135,-37.80633799,"(-37.80633799, 144.9483135)"
2017,225,101418,101418,115-117 Canning Street,Carlton,Residential,2,144.9728748,-37.79613692,"(-37.79613692, 144.9728748)"
2017,621,109654,109654,256-278 Victoria Parade,East Melbourne,Private,30,144.98056,-37.80925859,"(-37.80925859, 144.98056)"
2017,254,565100,565100,114-118 Cardigan Street,Carlton,Private,14,144.9651925,-37.80392916,"(-37.80392916, 144.9651925)"
2017,562,109192,109192,84 Stockmans Way,Kensington,Residential,2,144.9202481,-37.79211879,"(-37.79211879, 144.9202481)"
2017,2505,618222,618222,19 Serong Street,Kensington,Residential,1,144.9252926,-37.78866954,"(-37.78866954, 144.9252926)"
2017,243,104456,104456,169 Grattan Street,Carlton,Private,2,144.9632342,-37.80057593,"(-37.80057593, 144.9632342)"
2017,551,104111,104111,8 Gardner Lane,Kensington,Residential,1,144.9224868,-37.79188103,"(-37.79188103, 144.9224868)"
2017,552,110067,110067,78 Westbourne Road,Kensington,Residential,1,144.9222325,-37.79287491,"(-37.79287491, 144.9222325)"
2017,341,102932,102932,114 Dryburgh Street,North Melbourne,Residential,1,144.9436371,-37.80394452,"(-37.80394452, 144.9436371)"
2017,1007,100449,100449,2-10 Mullaly Close,West Melbourne (Industrial),Private,60,144.9286188,-37.81164057,"(-37.81164057, 144.9286188)"
2017,1110,618854,618854,380-394 Docklands Drive,Docklands,Private,230,144.9411967,-37.81308483,"(-37.81308483, 144.9411967)"
2017,2389,624204,624204,19 Wilson Mews,North Melbourne,Residential,1,144.9408513,-37.79347522,"(-37.79347522, 144.9408513)"
2017,562,110840,110840,5 Halford Lane,Kensington,Residential,1,144.9208671,-37.79151721,"(-37.79151721, 144.9208671)"
